time,event,Freq
2017-04-05 05:03:13,ldap,61
2017-04-05 05:03:14,ldap,244
2017-04-05 05:03:20,ldap,80
2017-04-05 05:03:29,ldap,244
2017-04-05 05:03:36,ldap,61
2017-04-05 05:03:46,ldap,196
2017-04-05 05:04:10,ldap,61
2017-04-05 05:04:28,ldap,61
2017-04-05 05:04:30,ldap,61
2017-04-05 05:04:31,ldap,318
2017-04-05 05:04:46,ldap,61
2017-04-05 05:04:47,ldap,183
2017-04-05 05:04:59,ldap,244
2017-04-05 05:05:04,ldap,13
2017-04-05 05:05:35,ldap,122
2017-04-05 05:05:42,ldap,61
2017-04-05 05:05:48,ldap,61
2017-04-05 05:05:56,ldap,61
2017-04-05 05:06:07,ldap,61
2017-04-05 05:06:14,ldap,61
2017-04-05 05:06:20,ldap,61
2017-04-05 05:06:21,ldap,122
2017-04-05 05:06:29,ldap,61
2017-04-05 05:06:30,ldap,135
2017-04-05 05:06:38,ldap,61
2017-04-05 05:06:44,ldap,61
2017-04-05 05:07:17,ldap,61
2017-04-05 05:07:18,ldap,183
2017-04-05 05:07:44,ldap,61
2017-04-05 05:07:46,httpdacc,1
2017-04-05 05:08:11,httpdacc,1
2017-04-05 05:08:12,Fire,1
2017-04-05 05:08:18,access,1
2017-04-05 05:08:46,ldap,333
2017-04-05 05:08:50,ldap,61
2017-04-05 05:09:01,ldap,107
2017-04-05 05:09:32,ldap,122
2017-04-05 05:09:33,ldap,61
2017-04-05 05:09:46,ldap,311
2017-04-05 05:09:47,ldap,7
2017-04-05 05:10:02,ldap,323
2017-04-05 05:10:03,ldap,165
2017-04-05 05:10:04,ldap,13
2017-04-05 05:10:32,ldap,183
2017-04-05 05:10:33,ldap,122
2017-04-05 05:10:34,ldap,196
2017-04-05 05:11:02,ldap,181
2017-04-05 05:11:03,ldap,320
2017-04-05 05:12:12,access,9
2017-04-05 05:12:12,svn,1
2017-04-05 05:12:15,Fire,1
2017-04-05 05:12:16,Fire,1
2017-04-05 05:12:22,access,2
2017-04-05 05:13:11,httpdacc,1
2017-04-05 05:13:46,ldap,330
2017-04-05 05:18:11,httpdacc,1
2017-04-05 05:18:46,ldap,330
2017-04-05 05:19:30,Fire,1
2017-04-05 05:22:45,httpdacc,1
2017-04-05 05:23:11,httpdacc,1
2017-04-05 05:23:13,Fire,1
2017-04-05 05:23:19,access,1
2017-04-05 05:23:46,ldap,330
2017-04-05 05:27:16,Fire,2
2017-04-05 05:27:22,access,2
2017-04-05 05:27:30,httpdacc,1
2017-04-05 05:28:11,httpdacc,1
2017-04-05 05:28:46,ldap,330
2017-04-05 05:29:12,access,4
2017-04-05 05:30:12,access,9
2017-04-05 05:30:12,svn,1
2017-04-05 05:33:11,httpdacc,1
2017-04-05 05:33:46,ldap,330
2017-04-05 05:34:47,ldap,381
2017-04-05 05:37:46,httpdacc,1
2017-04-05 05:38:11,httpdacc,1
2017-04-05 05:38:14,Fire,1
2017-04-05 05:38:20,access,1
2017-04-05 05:38:46,ldap,330
2017-04-05 05:42:16,Fire,2
2017-04-05 05:42:22,access,2
2017-04-05 05:43:11,httpdacc,1
2017-04-05 05:43:46,ldap,330
2017-04-05 05:48:11,httpdacc,1
2017-04-05 05:48:46,ldap,330
2017-04-05 05:49:00,ldap,171
2017-04-05 05:52:47,httpdacc,1
2017-04-05 05:53:11,httpdacc,1
2017-04-05 05:53:14,Fire,1
2017-04-05 05:53:19,access,1
2017-04-05 05:53:46,ldap,330
2017-04-05 05:57:16,Fire,2
2017-04-05 05:57:22,access,1
2017-04-05 05:57:23,access,1
2017-04-05 05:58:11,httpdacc,1
2017-04-05 05:58:46,ldap,330
2017-04-05 05:59:58,ldap,229
2017-04-05 05:59:59,ldap,272
2017-04-05 06:00:00,alfresco,7
2017-04-05 06:00:01,alfresco,1
2017-04-05 06:00:02,alfresco,5
2017-04-05 06:03:11,httpdacc,1
2017-04-05 06:03:46,ldap,330
2017-04-05 06:07:49,httpdacc,1
2017-04-05 06:08:11,httpdacc,1
2017-04-05 06:08:15,Fire,1
2017-04-05 06:08:21,access,1
2017-04-05 06:08:46,ldap,330
2017-04-05 06:12:12,access,9
2017-04-05 06:12:12,svn,1
2017-04-05 06:12:16,Fire,2
2017-04-05 06:12:22,access,2
2017-04-05 06:13:11,httpdacc,1
2017-04-05 06:13:46,ldap,330
2017-04-05 06:18:11,httpdacc,1
2017-04-05 06:18:46,ldap,330
2017-04-05 06:22:50,httpdacc,1
2017-04-05 06:23:11,httpdacc,1
2017-04-05 06:23:15,Fire,1
2017-04-05 06:23:21,access,1
2017-04-05 06:23:46,ldap,330
2017-04-05 06:27:16,Fire,2
2017-04-05 06:27:22,access,1
2017-04-05 06:27:23,access,1
2017-04-05 06:28:10,httpdacc,1
2017-04-05 06:28:46,ldap,330
2017-04-05 06:29:12,access,4
2017-04-05 06:30:12,access,9
2017-04-05 06:30:12,svn,1
2017-04-05 06:33:10,httpdacc,1
2017-04-05 06:33:46,ldap,330
2017-04-05 06:37:51,httpdacc,1
2017-04-05 06:38:10,httpdacc,1
2017-04-05 06:38:20,Fire,1
2017-04-05 06:38:26,access,1
2017-04-05 06:38:46,ldap,330
2017-04-05 06:42:16,Fire,2
2017-04-05 06:42:22,access,1
2017-04-05 06:42:23,access,1
2017-04-05 06:43:10,httpdacc,1
2017-04-05 06:43:46,ldap,330
2017-04-05 06:47:41,Fire,1
2017-04-05 06:47:44,access,1
2017-04-05 06:48:10,httpdacc,1
2017-04-05 06:48:46,ldap,330
2017-04-05 06:52:54,httpdacc,1
2017-04-05 06:53:10,httpdacc,1
2017-04-05 06:53:18,Fire,1
2017-04-05 06:53:24,access,1
2017-04-05 06:53:46,ldap,330
2017-04-05 06:57:16,Fire,2
2017-04-05 06:57:22,access,1
2017-04-05 06:57:23,access,1
2017-04-05 06:57:36,redmine,1
2017-04-05 06:58:00,ldap,357
2017-04-05 06:58:00,redmine,1
2017-04-05 06:58:03,redmine,1
2017-04-05 06:58:10,httpdacc,1
2017-04-05 06:58:32,redmine,1
2017-04-05 06:58:36,redmine,1
2017-04-05 06:58:46,ldap,330
2017-04-05 06:58:47,redmine,2
2017-04-05 06:59:46,redmine,1
2017-04-05 06:59:54,redmine,2
2017-04-05 06:59:58,ldap,213
2017-04-05 06:59:59,ldap,788
2017-04-05 07:00:00,alfresco,6
2017-04-05 07:00:01,alfresco,2
2017-04-05 07:00:02,alfresco,5
2017-04-05 07:00:07,Fire,1
2017-04-05 07:00:10,access,4
2017-04-05 07:00:11,access,12
2017-04-05 07:00:12,Fire,1
2017-04-05 07:00:12,access,12
2017-04-05 07:00:26,redmine,2
2017-04-05 07:00:45,redmine,1
2017-04-05 07:01:02,redmine,1
2017-04-05 07:01:21,redmine,1
2017-04-05 07:03:10,httpdacc,1
2017-04-05 07:03:34,redmine,1
2017-04-05 07:03:39,redmine,1
2017-04-05 07:03:46,ldap,330
2017-04-05 07:07:38,Fire,1
2017-04-05 07:07:39,Fire,1
2017-04-05 07:07:42,Fire,1
2017-04-05 07:07:43,Fire,4
2017-04-05 07:07:43,access,3
2017-04-05 07:07:43,svn,1
2017-04-05 07:07:44,access,2
2017-04-05 07:07:45,access,5
2017-04-05 07:07:45,svn,1
2017-04-05 07:07:48,Fire,1
2017-04-05 07:07:48,access,11
2017-04-05 07:07:48,svn,3
2017-04-05 07:07:49,access,11
2017-04-05 07:07:50,access,5
2017-04-05 07:07:54,access,3
2017-04-05 07:07:54,httpdacc,1
2017-04-05 07:07:54,svn,1
2017-04-05 07:08:10,httpdacc,1
2017-04-05 07:08:20,Fire,1
2017-04-05 07:08:26,access,1
2017-04-05 07:08:46,ldap,330
2017-04-05 07:12:12,access,9
2017-04-05 07:12:12,svn,1
2017-04-05 07:12:16,Fire,2
2017-04-05 07:12:22,access,2
2017-04-05 07:13:10,httpdacc,1
2017-04-05 07:13:46,ldap,330
2017-04-05 07:13:59,redmine,1
2017-04-05 07:14:45,redmine,1
2017-04-05 07:16:34,redmine,1
2017-04-05 07:16:35,redmine,1
2017-04-05 07:16:38,redmine,1
2017-04-05 07:16:43,redmine,1
2017-04-05 07:16:46,redmine,1
2017-04-05 07:16:56,redmine,1
2017-04-05 07:17:17,redmine,1
2017-04-05 07:18:10,httpdacc,1
2017-04-05 07:18:35,redmine,1
2017-04-05 07:18:36,redmine,1
2017-04-05 07:18:39,redmine,1
2017-04-05 07:18:45,redmine,1
2017-04-05 07:18:46,ldap,330
2017-04-05 07:22:55,httpdacc,1
2017-04-05 07:23:10,httpdacc,1
2017-04-05 07:23:20,Fire,1
2017-04-05 07:23:26,access,1
2017-04-05 07:23:46,ldap,330
2017-04-05 07:27:16,Fire,2
2017-04-05 07:27:22,access,2
2017-04-05 07:27:44,httpdacc,1
2017-04-05 07:27:45,httpdacc,1
2017-04-05 07:28:10,httpdacc,1
2017-04-05 07:28:46,ldap,330
2017-04-05 07:29:12,access,4
2017-04-05 07:30:12,access,9
2017-04-05 07:30:12,svn,1
2017-04-05 07:33:10,httpdacc,1
2017-04-05 07:33:46,ldap,330
2017-04-05 07:34:19,redmine,2
2017-04-05 07:34:20,redmine,5
2017-04-05 07:34:21,redmine,1
2017-04-05 07:34:47,ldap,381
2017-04-05 07:35:51,redmine,2
2017-04-05 07:35:59,redmine,1
2017-04-05 07:36:04,redmine,1
2017-04-05 07:36:09,redmine,1
2017-04-05 07:36:12,redmine,1
2017-04-05 07:36:20,redmine,1
2017-04-05 07:36:34,redmine,1
2017-04-05 07:36:45,redmine,1
2017-04-05 07:36:50,redmine,1
2017-04-05 07:36:53,redmine,1
2017-04-05 07:36:56,redmine,1
2017-04-05 07:37:05,redmine,1
2017-04-05 07:37:07,redmine,1
2017-04-05 07:37:10,redmine,1
2017-04-05 07:37:14,redmine,1
2017-04-05 07:37:24,redmine,1
2017-04-05 07:37:25,redmine,1
2017-04-05 07:37:31,redmine,1
2017-04-05 07:37:33,redmine,1
2017-04-05 07:37:34,redmine,1
2017-04-05 07:37:53,redmine,1
2017-04-05 07:37:55,redmine,1
2017-04-05 07:37:56,httpdacc,1
2017-04-05 07:38:10,httpdacc,1
2017-04-05 07:38:21,Fire,1
2017-04-05 07:38:27,access,1
2017-04-05 07:38:46,ldap,330
2017-04-05 07:38:48,redmine,1
2017-04-05 07:38:57,redmine,1
2017-04-05 07:38:58,redmine,1
2017-04-05 07:39:03,redmine,1
2017-04-05 07:39:06,redmine,1
2017-04-05 07:39:09,redmine,2
2017-04-05 07:39:12,redmine,1
2017-04-05 07:39:15,redmine,1
2017-04-05 07:39:17,redmine,1
2017-04-05 07:39:19,redmine,1
2017-04-05 07:39:28,redmine,1
2017-04-05 07:39:30,redmine,1
2017-04-05 07:39:31,redmine,1
2017-04-05 07:39:44,redmine,1
2017-04-05 07:39:46,redmine,1
2017-04-05 07:39:48,redmine,1
2017-04-05 07:40:09,redmine,1
2017-04-05 07:40:11,redmine,1
2017-04-05 07:40:13,redmine,1
2017-04-05 07:40:19,redmine,1
2017-04-05 07:40:36,redmine,1
2017-04-05 07:40:38,redmine,1
2017-04-05 07:40:43,redmine,1
2017-04-05 07:40:44,redmine,1
2017-04-05 07:41:16,redmine,1
2017-04-05 07:41:20,redmine,1
2017-04-05 07:41:22,redmine,1
2017-04-05 07:41:24,redmine,1
2017-04-05 07:41:25,redmine,1
2017-04-05 07:41:29,redmine,1
2017-04-05 07:41:31,redmine,1
2017-04-05 07:41:33,redmine,1
2017-04-05 07:41:38,redmine,1
2017-04-05 07:42:15,Fire,1
2017-04-05 07:42:16,Fire,1
2017-04-05 07:42:22,access,2
2017-04-05 07:43:10,httpdacc,1
2017-04-05 07:43:46,ldap,330
2017-04-05 07:47:59,access,1
2017-04-05 07:48:04,Fire,1
2017-04-05 07:48:10,httpdacc,1
2017-04-05 07:48:46,ldap,330
2017-04-05 07:49:26,Fire,1
2017-04-05 07:52:57,httpdacc,1
2017-04-05 07:53:10,httpdacc,1
2017-04-05 07:53:22,Fire,1
2017-04-05 07:53:28,access,1
2017-04-05 07:53:46,ldap,330
2017-04-05 07:56:11,ldap,751
2017-04-05 07:56:11,radius,5
2017-04-05 07:56:12,radius,2
2017-04-05 07:57:16,Fire,2
2017-04-05 07:57:22,access,2
2017-04-05 07:58:10,httpdacc,1
2017-04-05 07:58:46,ldap,330
2017-04-05 07:59:58,ldap,218
2017-04-05 07:59:59,ldap,533
2017-04-05 08:00:00,alfresco,7
2017-04-05 08:00:01,alfresco,1
2017-04-05 08:00:02,alfresco,5
2017-04-05 08:01:45,ldap,751
2017-04-05 08:01:45,radius,6
2017-04-05 08:03:10,httpdacc,1
2017-04-05 08:03:46,ldap,330
2017-04-05 08:07:00,ldap,357
2017-04-05 08:07:59,httpdacc,1
2017-04-05 08:08:10,httpdacc,1
2017-04-05 08:08:23,Fire,1
2017-04-05 08:08:29,access,1
2017-04-05 08:08:46,ldap,330
2017-04-05 08:09:15,ldap,421
2017-04-05 08:09:15,radius,5
2017-04-05 08:12:12,access,9
2017-04-05 08:12:12,svn,1
2017-04-05 08:12:16,Fire,2
2017-04-05 08:12:22,access,2
2017-04-05 08:13:10,httpdacc,1
2017-04-05 08:13:46,ldap,330
2017-04-05 08:18:10,httpdacc,1
2017-04-05 08:18:46,ldap,330
2017-04-05 08:21:47,ldap,78
2017-04-05 08:21:48,ldap,673
2017-04-05 08:23:00,httpdacc,1
2017-04-05 08:23:10,httpdacc,1
2017-04-05 08:23:23,Fire,1
2017-04-05 08:23:29,access,1
2017-04-05 08:23:46,ldap,330
2017-04-05 08:26:56,ldap,206
2017-04-05 08:26:57,ldap,545
2017-04-05 08:26:57,radius,5
2017-04-05 08:27:15,Fire,1
2017-04-05 08:27:16,Fire,1
2017-04-05 08:27:22,access,2
2017-04-05 08:28:10,httpdacc,1
2017-04-05 08:28:46,ldap,330
2017-04-05 08:29:12,access,4
2017-04-05 08:30:12,access,9
2017-04-05 08:30:12,svn,1
2017-04-05 08:33:10,httpdacc,1
2017-04-05 08:33:46,ldap,330
2017-04-05 08:38:02,httpdacc,1
2017-04-05 08:38:10,httpdacc,1
2017-04-05 08:38:25,Fire,1
2017-04-05 08:38:31,access,1
2017-04-05 08:38:46,ldap,330
2017-04-05 08:42:15,Fire,1
2017-04-05 08:42:16,Fire,1
2017-04-05 08:42:22,access,2
2017-04-05 08:43:10,httpdacc,1
2017-04-05 08:43:46,ldap,330
2017-04-05 08:46:01,ldap,751
2017-04-05 08:46:01,radius,5
2017-04-05 08:48:10,httpdacc,1
2017-04-05 08:48:46,ldap,330
2017-04-05 08:53:11,httpdacc,1
2017-04-05 08:53:11,ldap,273
2017-04-05 08:53:25,httpdacc,1
2017-04-05 08:53:28,Fire,1
2017-04-05 08:53:35,access,1
2017-04-05 08:53:46,ldap,330
2017-04-05 08:57:15,Fire,1
2017-04-05 08:57:16,Fire,1
2017-04-05 08:57:22,access,2
2017-04-05 08:57:39,ldap,501
2017-04-05 08:57:39,radius,5
2017-04-05 08:57:46,httpdacc,1
2017-04-05 08:57:57,Fire,1
2017-04-05 08:58:03,access,1
2017-04-05 08:58:10,httpdacc,1
2017-04-05 08:58:46,ldap,330
2017-04-05 08:59:58,ldap,217
2017-04-05 08:59:59,ldap,284
2017-04-05 09:00:00,alfresco,7
2017-04-05 09:00:01,alfresco,1
2017-04-05 09:00:02,alfresco,5
2017-04-05 09:02:50,ldap,501
2017-04-05 09:02:50,radius,5
2017-04-05 09:02:53,radius,3
2017-04-05 09:02:56,radius,3
2017-04-05 09:03:10,httpdacc,1
2017-04-05 09:03:11,radius,1
2017-04-05 09:03:24,ldap,501
2017-04-05 09:03:24,radius,1
2017-04-05 09:03:37,radius,1
2017-04-05 09:03:55,maillog,11
2017-04-05 09:04:20,ldap,304
2017-04-05 09:04:21,ldap,197
2017-04-05 09:04:21,radius,5
2017-04-05 09:04:32,radius,3
2017-04-05 09:04:47,radius,3
2017-04-05 09:05:09,ldap,501
2017-04-05 09:05:09,radius,3
2017-04-05 09:05:15,radius,1
2017-04-05 09:05:37,radius,3
2017-04-05 09:05:55,maillog,12
2017-04-05 09:06:05,ldap,501
2017-04-05 09:06:05,radius,5
2017-04-05 09:07:01,ldap,357
2017-04-05 09:07:51,redmine,2
2017-04-05 09:07:52,ldap,261
2017-04-05 09:07:52,redmine,2
2017-04-05 09:07:55,redmine,2
2017-04-05 09:07:57,redmine,2
2017-04-05 09:08:10,httpdacc,1
2017-04-05 09:08:25,httpdacc,1
2017-04-05 09:08:30,Fire,1
2017-04-05 09:08:36,access,1
2017-04-05 09:08:46,ldap,330
2017-04-05 09:09:02,ldap,171
2017-04-05 09:09:02,radius,6
2017-04-05 09:10:19,ldap,501
2017-04-05 09:10:19,radius,5
2017-04-05 09:12:10,maillog,12
2017-04-05 09:12:13,access,9
2017-04-05 09:12:13,svn,1
2017-04-05 09:12:16,Fire,2
2017-04-05 09:12:22,access,2
2017-04-05 09:12:43,ldap,156
2017-04-05 09:12:44,ldap,224
2017-04-05 09:12:57,ldap,121
2017-04-05 09:12:57,radius,5
2017-04-05 09:13:10,httpdacc,1
2017-04-05 09:13:40,ldap,501
2017-04-05 09:13:40,radius,3
2017-04-05 09:13:56,radius,3
2017-04-05 09:14:15,ldap,501
2017-04-05 09:14:15,radius,3
2017-04-05 09:14:17,radius,3
2017-04-05 09:16:42,ldap,501
2017-04-05 09:16:42,radius,5
2017-04-05 09:17:31,ldap,501
2017-04-05 09:17:31,radius,3
2017-04-05 09:18:10,httpdacc,1
2017-04-05 09:18:18,ldap,501
2017-04-05 09:18:18,radius,3
2017-04-05 09:18:21,radius,3
2017-04-05 09:18:22,radius,1
2017-04-05 09:18:47,redmine,3
2017-04-05 09:19:01,access,1
2017-04-05 09:19:06,Fire,1
2017-04-05 09:19:11,ldap,501
2017-04-05 09:19:11,radius,4
2017-04-05 09:19:13,radius,3
2017-04-05 09:19:14,radius,1
2017-04-05 09:19:31,radius,3
2017-04-05 09:19:41,Fire,1
2017-04-05 09:19:43,Fire,2
2017-04-05 09:19:47,access,4
2017-04-05 09:19:48,access,3
2017-04-05 09:19:49,access,2
2017-04-05 09:19:49,svn,2
2017-04-05 09:20:01,ldap,501
2017-04-05 09:20:01,radius,3
2017-04-05 09:20:28,httpdacc,1
2017-04-05 09:20:46,ldap,501
2017-04-05 09:20:46,radius,5
2017-04-05 09:22:29,ldap,501
2017-04-05 09:22:30,radius,5
2017-04-05 09:22:55,radius,3
2017-04-05 09:23:10,httpdacc,1
2017-04-05 09:23:26,httpdacc,1
2017-04-05 09:23:31,Fire,1
2017-04-05 09:23:37,access,1
2017-04-05 09:23:46,ldap,333
2017-04-05 09:23:56,ldap,168
2017-04-05 09:23:57,radius,6
2017-04-05 09:24:14,radius,3
2017-04-05 09:25:26,Fire,2
2017-04-05 09:25:32,access,9
2017-04-05 09:25:32,svn,1
2017-04-05 09:25:57,ldap,125
2017-04-05 09:25:58,ldap,256
2017-04-05 09:26:04,ldap,120
2017-04-05 09:26:04,radius,6
2017-04-05 09:26:40,maillog,12
2017-04-05 09:26:42,ldap,251
2017-04-05 09:26:44,redmine,2
2017-04-05 09:26:46,ldap,273
2017-04-05 09:26:54,redmine,1
2017-04-05 09:26:57,redmine,1
2017-04-05 09:26:59,redmine,1
2017-04-05 09:27:02,redmine,1
2017-04-05 09:27:15,Fire,1
2017-04-05 09:27:16,Fire,1
2017-04-05 09:27:22,access,2
2017-04-05 09:27:43,Fire,2
2017-04-05 09:27:48,ldap,26
2017-04-05 09:27:49,access,9
2017-04-05 09:27:49,ldap,975
2017-04-05 09:27:49,radius,5
2017-04-05 09:27:49,svn,2
2017-04-05 09:27:51,Fire,2
2017-04-05 09:27:58,access,8
2017-04-05 09:27:58,svn,1
2017-04-05 09:28:11,httpdacc,1
2017-04-05 09:28:12,radius,3
2017-04-05 09:28:46,ldap,330
2017-04-05 09:28:47,Fire,1
2017-04-05 09:28:48,Fire,1
2017-04-05 09:28:48,ldap,331
2017-04-05 09:28:49,ldap,340
2017-04-05 09:28:49,radius,5
2017-04-05 09:28:52,radius,3
2017-04-05 09:28:53,access,2
2017-04-05 09:28:54,access,7
2017-04-05 09:28:54,svn,2
2017-04-05 09:29:10,radius,1
2017-04-05 09:29:12,access,2
2017-04-05 09:29:13,access,2
2017-04-05 09:29:33,Fire,1
2017-04-05 09:29:34,Fire,1
2017-04-05 09:29:40,access,9
2017-04-05 09:29:40,ldap,260
2017-04-05 09:29:40,svn,1
2017-04-05 09:29:41,ldap,741
2017-04-05 09:29:41,radius,3
2017-04-05 09:30:07,Fire,1
2017-04-05 09:30:12,access,6
2017-04-05 09:30:13,access,11
2017-04-05 09:30:13,svn,2
2017-04-05 09:30:23,redmine,1
2017-04-05 09:30:28,ldap,655
2017-04-05 09:30:29,ldap,346
2017-04-05 09:30:29,radius,6
2017-04-05 09:32:32,ldap,1001
2017-04-05 09:32:32,radius,5
2017-04-05 09:33:11,httpdacc,1
2017-04-05 09:33:12,ldap,496
2017-04-05 09:33:13,ldap,505
2017-04-05 09:33:13,radius,3
2017-04-05 09:33:46,ldap,330
2017-04-05 09:34:21,ldap,68
2017-04-05 09:34:22,ldap,684
2017-04-05 09:34:22,radius,6
2017-04-05 09:34:26,radius,3
2017-04-05 09:34:31,redmine,1
2017-04-05 09:34:37,radius,3
2017-04-05 09:34:44,access,28
2017-04-05 09:34:55,ldap,114
2017-04-05 09:35:03,ldap,637
2017-04-05 09:35:04,radius,1
2017-04-05 09:35:26,ldap,273
2017-04-05 09:35:35,ldap,61
2017-04-05 09:35:40,ldap,61
2017-04-05 09:35:52,ldap,61
2017-04-05 09:36:35,ldap,273
2017-04-05 09:37:14,redmine,1
2017-04-05 09:37:37,redmine,1
2017-04-05 09:37:39,redmine,1
2017-04-05 09:37:41,redmine,1
2017-04-05 09:37:50,redmine,1
2017-04-05 09:37:52,redmine,1
2017-04-05 09:38:06,redmine,1
2017-04-05 09:38:07,redmine,1
2017-04-05 09:38:10,httpdacc,1
2017-04-05 09:38:16,ldap,718
2017-04-05 09:38:17,ldap,33
2017-04-05 09:38:17,radius,5
2017-04-05 09:38:28,Fire,1
2017-04-05 09:38:28,httpdacc,1
2017-04-05 09:38:34,access,1
2017-04-05 09:38:46,ldap,165
2017-04-05 09:39:21,ldap,751
2017-04-05 09:39:21,radius,3
2017-04-05 09:39:22,radius,3
2017-04-05 09:39:52,ldap,751
2017-04-05 09:39:52,radius,3
2017-04-05 09:40:05,redmine,2
2017-04-05 09:40:07,redmine,2
2017-04-05 09:40:23,ldap,501
2017-04-05 09:40:24,ldap,250
2017-04-05 09:40:24,radius,4
2017-04-05 09:40:30,radius,3
2017-04-05 09:40:31,redmine,2
2017-04-05 09:40:38,alfresco,1
2017-04-05 09:40:44,radius,3
2017-04-05 09:41:09,ldap,61
2017-04-05 09:41:24,ldap,61
2017-04-05 09:41:29,ldap,61
2017-04-05 09:42:15,Fire,1
2017-04-05 09:42:16,Fire,1
2017-04-05 09:42:22,access,2
2017-04-05 09:43:10,httpdacc,1
2017-04-05 09:43:10,ldap,751
2017-04-05 09:43:10,radius,5
2017-04-05 09:43:19,radius,3
2017-04-05 09:43:42,Fire,1
2017-04-05 09:43:43,Fire,1
2017-04-05 09:43:45,access,3
2017-04-05 09:43:46,Fire,1
2017-04-05 09:43:46,ldap,330
2017-04-05 09:43:47,Fire,1
2017-04-05 09:43:47,access,2
2017-04-05 09:43:48,access,4
2017-04-05 09:43:48,svn,1
2017-04-05 09:43:50,Fire,1
2017-04-05 09:43:50,access,3
2017-04-05 09:43:51,Fire,1
2017-04-05 09:43:52,access,5
2017-04-05 09:43:53,access,2
2017-04-05 09:43:53,svn,1
2017-04-05 09:43:54,access,2
2017-04-05 09:43:55,Fire,1
2017-04-05 09:43:55,access,2
2017-04-05 09:43:55,redmine,2
2017-04-05 09:43:56,Fire,1
2017-04-05 09:43:56,access,2
2017-04-05 09:43:57,access,2
2017-04-05 09:43:57,svn,1
2017-04-05 09:43:58,access,3
2017-04-05 09:43:59,Fire,1
2017-04-05 09:43:59,redmine,2
2017-04-05 09:44:00,Fire,1
2017-04-05 09:44:00,access,3
2017-04-05 09:44:01,access,3
2017-04-05 09:44:01,ldap,273
2017-04-05 09:44:01,svn,1
2017-04-05 09:44:02,access,1
2017-04-05 09:44:02,redmine,1
2017-04-05 09:44:03,access,2
2017-04-05 09:44:04,access,2
2017-04-05 09:44:05,access,2
2017-04-05 09:44:06,access,2
2017-04-05 09:44:06,svn,1
2017-04-05 09:44:17,ldap,751
2017-04-05 09:44:17,radius,5
2017-04-05 09:44:28,redmine,1
2017-04-05 09:44:30,redmine,1
2017-04-05 09:44:55,ldap,751
2017-04-05 09:44:55,radius,5
2017-04-05 09:44:56,radius,3
2017-04-05 09:45:06,radius,1
2017-04-05 09:45:32,access,1
2017-04-05 09:45:33,access,4
2017-04-05 09:45:34,access,1
2017-04-05 09:45:34,ldap,751
2017-04-05 09:45:34,radius,3
2017-04-05 09:45:35,access,3
2017-04-05 09:45:36,access,2
2017-04-05 09:45:43,Fire,1
2017-04-05 09:45:48,access,2
2017-04-05 09:45:48,svn,1
2017-04-05 09:45:55,radius,2
2017-04-05 09:45:56,maillog,12
2017-04-05 09:45:56,radius,3
2017-04-05 09:46:38,ldap,751
2017-04-05 09:46:38,radius,5
2017-04-05 09:47:10,access,1
2017-04-05 09:47:11,access,1
2017-04-05 09:47:15,Fire,1
2017-04-05 09:47:34,redmine,4
2017-04-05 09:47:59,ldap,501
2017-04-05 09:48:00,radius,6
2017-04-05 09:48:10,httpdacc,1
2017-04-05 09:48:46,ldap,330
2017-04-05 09:48:47,redmine,1
2017-04-05 09:49:12,access,5
2017-04-05 09:49:12,redmine,1
2017-04-05 09:49:12,svn,1
2017-04-05 09:49:13,access,1
2017-04-05 09:49:13,svn,1
2017-04-05 09:49:15,svn,2
2017-04-05 09:49:23,access,1
2017-04-05 09:49:23,svn,1
2017-04-05 09:49:24,access,1
2017-04-05 09:49:24,svn,1
2017-04-05 09:49:25,access,1
2017-04-05 09:49:25,svn,1
2017-04-05 09:49:29,access,1
2017-04-05 09:49:29,svn,1
2017-04-05 09:49:31,access,1
2017-04-05 09:49:31,svn,1
2017-04-05 09:49:32,access,1
2017-04-05 09:49:32,svn,1
2017-04-05 09:49:33,access,1
2017-04-05 09:49:33,svn,1
2017-04-05 09:49:34,access,1
2017-04-05 09:49:34,svn,1
2017-04-05 09:49:35,access,1
2017-04-05 09:49:35,svn,1
2017-04-05 09:49:37,access,1
2017-04-05 09:49:37,svn,1
2017-04-05 09:49:38,access,1
2017-04-05 09:49:38,svn,1
2017-04-05 09:49:39,access,1
2017-04-05 09:49:39,svn,1
2017-04-05 09:49:40,access,4
2017-04-05 09:49:40,svn,1
2017-04-05 09:49:41,access,1
2017-04-05 09:49:41,svn,1
2017-04-05 09:49:42,access,1
2017-04-05 09:49:42,svn,1
2017-04-05 09:49:44,access,1
2017-04-05 09:49:44,svn,1
2017-04-05 09:49:45,access,1
2017-04-05 09:49:45,svn,1
2017-04-05 09:49:46,access,1
2017-04-05 09:49:46,svn,1
2017-04-05 09:49:47,access,1
2017-04-05 09:49:47,svn,1
2017-04-05 09:49:48,access,1
2017-04-05 09:49:48,svn,1
2017-04-05 09:49:49,access,1
2017-04-05 09:49:49,svn,1
2017-04-05 09:49:51,access,1
2017-04-05 09:49:51,svn,1
2017-04-05 09:49:52,access,1
2017-04-05 09:49:52,redmine,4
2017-04-05 09:49:52,svn,1
2017-04-05 09:49:53,access,1
2017-04-05 09:49:53,svn,1
2017-04-05 09:49:54,access,1
2017-04-05 09:49:54,svn,1
2017-04-05 09:49:55,access,1
2017-04-05 09:49:55,svn,1
2017-04-05 09:49:56,access,1
2017-04-05 09:49:56,svn,1
